time,turbidity,pH
2020-11-25 18:38:52.842186+00:00,12.85615918,7.35
2020-11-25 19:09:08.887145+00:00,12.15020661,7.36
2020-11-25 19:39:24.950929+00:00,13.97599715,7.34
2020-11-25 20:09:41.014798+00:00,14.11395895,7.35
2020-11-25 20:39:57.087124+00:00,14.67387793,7.34
2020-11-25 21:10:13.154985+00:00,13.73466229,7.35
2020-11-25 21:40:29.194891+00:00,12.79544665,7.35
2020-11-25 22:10:45.272514+00:00,11.856231,7.36
2020-11-25 22:41:01.334475+00:00,13.21069636,7.35
2020-11-25 23:11:17.388732+00:00,12.85615918,7.35
2020-11-25 23:41:33.454591+00:00,13.85615918,7.35
2020-11-26 00:11:49.512211+00:00,13.85615918,7.35
2020-11-26 00:42:05.578876+00:00,13.48669177,7.35
2020-11-26 01:12:21.631258+00:00,13.11722436,7.34
2020-11-26 01:42:37.690798+00:00,12.74775695,7.35
2020-11-26 02:12:53.750633+00:00,12.37828954,7.35
2020-11-26 02:43:09.812428+00:00,12.00882213,7.34
2020-11-26 03:13:25.868436+00:00,12.73466229,7.35
2020-11-26 03:43:41.930323+00:00,15.61150649,7.36
2020-11-26 04:13:57.989721+00:00,12.85615918,7.38
2020-11-26 04:44:14.057719+00:00,12.61150649,7.36
2020-11-26 05:14:30.129861+00:00,12.3668538,7.35
2020-11-26 05:44:46.181187+00:00,12.12220111,7.35
2020-11-26 06:15:02.249232+00:00,11.87754842,7.35
2020-11-26 06:45:18.297501+00:00,11.63289573,7.35
2020-11-26 07:15:34.370994+00:00,11.38824304,7.35
2020-11-26 07:45:50.418588+00:00,15.97599715,7.35
2020-11-26 08:16:06.490310+00:00,15.48669177,7.38
2020-11-26 08:46:22.550270+00:00,15.09417621,7.35
2020-11-26 09:16:38.598467+00:00,14.61150649,7.39
2020-11-26 09:46:54.670144+00:00,13.20709659,7.38
2020-11-26 10:17:10.732503+00:00,13.73466229,7.35
2020-11-26 10:47:26.792767+00:00,12.97599715,7.38
2020-11-26 11:47:58.899692+00:00,13.07481924,7.35
2020-11-26 12:18:14.951886+00:00,12.95926952,7.35
2020-11-26 12:48:31.040777+00:00,12.8437198,7.35
2020-11-26 13:18:47.079888+00:00,12.72817008,7.35
2020-11-26 13:49:03.142156+00:00,12.61262036,7.35
2020-11-26 14:19:19.208098+00:00,12.49707064,7.35
2020-11-26 14:49:35.267205+00:00,12.38152092,7.35
2020-11-26 15:19:51.338440+00:00,12.2659712,7.33
2020-11-26 15:50:07.398899+00:00,12.15042148,7.33
2020-11-26 16:20:23.458117+00:00,12.03487176,7.35
2020-11-26 16:50:39.512624+00:00,11.91932204,7.35
2020-11-26 17:20:55.582921+00:00,11.91932204,7.35
2020-11-26 17:51:11.650345+00:00,18.55030333,7.35
2020-11-26 18:21:27.700370+00:00,17.97599715,7.36
2020-11-26 18:51:43.794443+00:00,19.85615918,7.34
2020-11-26 19:21:59.842433+00:00,17.85615918,7.35
2020-11-26 19:52:15.900004+00:00,17.73466229,7.35
2020-11-26 20:22:31.959544+00:00,17.73466229,7.36
2020-11-26 20:52:48.019677+00:00,17.48669177,7.35
2020-11-26 21:23:04.093286+00:00,17.97599715,7.36
2020-11-26 21:53:20.138360+00:00,17.73466229,7.35
2020-11-26 22:23:36.197160+00:00,16.85615918,7.35
2020-11-26 22:53:52.259886+00:00,15.73466229,7.35
2020-11-26 23:24:08.327245+00:00,14.6131654,7.36
2020-11-26 23:54:24.400103+00:00,13.49166851,7.34
2020-11-27 00:24:40.441166+00:00,12.37017162,7.35
2020-11-27 00:54:56.498581+00:00,14.85615918,7.35
2020-11-27 01:25:12.558822+00:00,15.73466229,7.35
2020-11-27 01:55:28.617606+00:00,14.85615918,7.35
2020-11-27 02:25:44.676392+00:00,13.97765607,7.35
2020-11-27 02:56:00.728630+00:00,13.09915296,7.34
2020-11-27 03:26:16.795967+00:00,12.22064985,7.36
2020-11-27 03:56:32.855888+00:00,11.34214674,7.35
2020-11-27 04:26:48.915619+00:00,13.85615918,7.35
2020-11-27 04:57:04.975566+00:00,12.48669177,7.39
2020-11-27 05:27:21.036193+00:00,15.85615918,7.36
2020-11-27 05:57:37.095745+00:00,13.85615918,7.35
2020-11-27 06:27:53.155936+00:00,14.97599715,7.34
2020-11-27 06:58:09.215289+00:00,12.85615918,7.35
2020-11-27 07:58:41.341149+00:00,13.61150649,7.35
2020-11-27 08:28:57.405282+00:00,14.97599715,7.35
2020-11-27 08:59:13.467709+00:00,15.73466229,7.35
2020-11-27 09:29:29.525075+00:00,17.97599715,7.34
2020-11-27 09:59:45.585404+00:00,17.97599715,7.35
2020-11-27 10:30:01.643539+00:00,17.73466229,7.36
2020-11-27 11:00:17.682383+00:00,17.85615918,7.35
2020-11-27 11:30:33.764694+00:00,17.61150649,7.35
2020-11-27 12:00:49.801850+00:00,17.85615918,7.35
2020-11-27 12:31:05.862014+00:00,17.73466229,7.35
2020-11-27 13:01:21.921457+00:00,17.61150649,7.35
2020-11-27 13:31:37.975314+00:00,17.73466229,7.35
2020-11-27 14:01:54.044841+00:00,15.97599715,7.34
2020-11-27 14:32:10.129440+00:00,14.3255576,7.35
2020-11-27 15:32:42.207766+00:00,21.60654393,7.35
2020-11-27 16:02:58.276167+00:00,13.97765607,7.35
2020-11-27 16:33:14.348430+00:00,13.09915296,7.35
2020-11-27 17:03:30.405950+00:00,12.22064985,7.35
2020-11-27 17:33:46.466285+00:00,11.34214674,7.35
2020-11-27 18:04:02.525906+00:00,13.85615918,7.37
2020-11-27 18:34:18.586136+00:00,12.48669177,7.35
2020-11-27 19:04:34.629419+00:00,15.85615918,7.35
2020-11-27 19:34:50.693651+00:00,13.85615918,7.35
2020-11-27 20:05:06.768158+00:00,13.97765607,7.35
2020-11-27 20:35:22.809790+00:00,13.09915296,7.35
2020-11-27 21:05:38.867684+00:00,12.22064985,7.35
2020-11-27 21:35:54.934217+00:00,11.34214674,7.36
2020-11-27 22:06:10.991380+00:00,13.85615918,7.35
2020-11-27 22:36:27.047073+00:00,12.48669177,7.35
2020-11-27 23:06:43.107464+00:00,15.85615918,7.35
2020-11-27 23:36:59.169201+00:00,13.85615918,7.35
2020-11-28 00:07:15.226811+00:00,13.85615918,7.34
2020-11-28 00:37:31.286404+00:00,13.97765607,7.35
2020-11-28 01:07:47.346602+00:00,13.09915296,7.35
2020-11-28 01:38:03.406435+00:00,12.22064985,7.35
2020-11-28 02:08:19.449380+00:00,11.34214674,7.35
2020-11-28 02:38:35.525316+00:00,11.97599715,7.35
2020-11-28 03:08:51.561207+00:00,12.48669177,7.35
2020-11-28 03:39:07.645245+00:00,15.85615918,7.35
2020-11-28 04:09:23.705324+00:00,13.85615918,7.35
2020-11-28 04:39:39.741390+00:00,13.85615918,7.35
2020-11-28 05:09:55.814630+00:00,13.97765607,7.35
2020-11-28 05:40:11.858719+00:00,13.09915296,7.36
2020-11-28 06:10:27.924526+00:00,12.22064985,7.35
2020-11-28 07:11:00.041823+00:00,11.34214674,7.35
2020-11-28 07:41:16.103551+00:00,11.97599715,7.35
2020-11-28 08:41:48.213275+00:00,12.48669177,7.35
2020-11-28 09:12:04.291410+00:00,15.85615918,7.35
2020-11-28 09:42:20.333266+00:00,13.85615918,7.35
2020-11-28 10:12:36.390894+00:00,13.85615918,7.35
2020-11-28 10:42:52.442286+00:00,13.97765607,7.35
2020-11-28 11:13:08.502810+00:00,13.09915296,7.35
2020-11-28 11:43:24.542830+00:00,12.22064985,7.35
2020-11-28 12:13:40.602745+00:00,11.34214674,7.35
2020-11-28 12:43:56.663087+00:00,11.97599715,7.35
2020-11-28 13:14:12.722954+00:00,12.48669177,7.35
2020-11-28 13:44:28.784414+00:00,15.85615918,7.35
2020-11-28 14:14:44.980655+00:00,13.85615918,7.35
2020-11-28 14:45:00.887463+00:00,13.85615918,7.34
2020-11-28 15:45:33.043352+00:00,13.97765607,7.35
2020-11-28 16:15:49.073217+00:00,13.09915296,7.36
2020-11-28 16:46:05.143556+00:00,12.22064985,7.36
2020-11-28 17:16:21.183262+00:00,11.34214674,7.35
2020-11-28 17:46:37.242198+00:00,11.97599715,7.35
2020-11-28 18:16:53.308472+00:00,12.48669177,7.35
2020-11-28 18:47:09.381278+00:00,15.85615918,7.35
2020-11-28 19:17:25.433220+00:00,13.85615918,7.34
2020-11-28 19:47:41.477523+00:00,13.85615918,7.35
2020-11-28 20:17:57.534434+00:00,13.97765607,7.35
2020-11-28 20:48:13.588265+00:00,13.09915296,7.35
2020-11-28 21:18:29.654283+00:00,12.22064985,7.35
2020-11-28 21:48:45.715005+00:00,11.34214674,7.35
2020-11-28 22:19:01.753068+00:00,11.97599715,7.35
2020-11-28 22:49:17.820898+00:00,12.60984756,7.35
2020-11-28 23:19:33.872689+00:00,12.48669177,7.36
2020-11-28 23:49:49.932263+00:00,15.85615918,7.35
2020-11-29 00:20:05.971740+00:00,13.85615918,7.36
2020-11-29 00:50:22.030921+00:00,13.85615918,7.35
2020-11-29 01:20:38.091564+00:00,13.97765607,7.35
2020-11-29 01:50:54.158830+00:00,13.09915296,7.35
2020-11-29 02:21:10.212514+00:00,12.22064985,7.35
2020-11-29 02:51:26.251581+00:00,11.34214674,7.35
2020-11-29 03:21:42.311513+00:00,11.97599715,7.35
2020-11-29 03:51:58.371592+00:00,12.48669177,7.35
2020-11-29 04:22:14.439204+00:00,15.85615918,7.36
2020-11-29 04:52:30.492080+00:00,13.85615918,7.35
2020-11-29 05:22:46.530491+00:00,13.85615918,7.36
2020-11-29 05:53:02.609163+00:00,13.97765607,7.35
2020-11-29 06:23:18.653204+00:00,13.09915296,7.35
2020-11-29 06:53:34.721122+00:00,12.22064985,7.36
2020-11-29 07:23:50.772868+00:00,11.34214674,7.35
2020-11-29 07:54:06.833941+00:00,11.97599715,7.36
2020-11-29 08:24:22.882115+00:00,12.48669177,7.35
2020-11-29 08:54:38.933571+00:00,15.85615918,7.35
2020-11-29 09:24:54.993549+00:00,13.85615918,7.35
2020-11-29 09:55:11.053118+00:00,13.85615918,7.36
2020-11-29 10:25:27.093317+00:00,13.97765607,7.35
2020-11-29 10:55:43.153554+00:00,13.09915296,7.35
2020-11-29 11:25:59.190429+00:00,12.22064985,7.38
2020-11-29 11:56:15.257270+00:00,11.34214674,7.35
2020-11-29 12:26:31.308271+00:00,11.97599715,7.36
2020-11-29 12:56:47.369793+00:00,17.61150649,7.34
2020-11-29 13:27:03.424906+00:00,12.48669177,7.35
2020-11-29 13:57:19.490847+00:00,15.85615918,7.35
2020-11-29 14:27:35.553688+00:00,13.85615918,7.35
2020-11-29 14:57:51.593426+00:00,13.85615918,7.34
2020-11-29 15:28:07.640919+00:00,13.97765607,7.36
2020-11-29 15:58:23.714941+00:00,13.09915296,7.34
2020-11-29 16:28:39.748405+00:00,12.22064985,7.34
2020-11-29 17:59:27.930709+00:00,11.34214674,7.35
2020-11-29 18:29:43.978689+00:00,11.97599715,7.35
2020-11-29 19:00:00.028127+00:00,13.97599715,7.35
2020-11-29 19:30:16.090586+00:00,10.97599715,7.34
2020-11-29 20:00:32.150132+00:00,13.73466229,7.35
2020-11-29 20:30:48.192285+00:00,15.97599715,7.35
2020-11-29 21:01:04.259330+00:00,15.97599715,7.35
2020-11-29 22:01:36.359777+00:00,67.97599715,7.35
2020-11-29 22:31:52.410155+00:00,78.97599715,7.35
2020-11-29 23:02:08.469977+00:00,70.85615918,7.35
2020-11-29 23:32:24.518134+00:00,67.85615918,7.35
2020-11-30 00:02:40.569801+00:00,66.73466229,7.34
2020-11-30 00:32:56.631407+00:00,67.97599715,7.35
2020-11-30 01:03:12.668715+00:00,57.73466229,7.35
2020-11-30 01:33:28.729175+00:00,37.97599715,7.35
2020-11-30 02:03:44.788826+00:00,37.73466229,7.35
2020-11-30 02:34:00.828464+00:00,27.97599715,7.35
2020-11-30 03:04:16.892864+00:00,18.09417621,7.35
2020-11-30 03:34:32.930703+00:00,14.85615918,7.35
2020-11-30 06:05:53.206049+00:00,12.09417621,7.35
2020-11-30 06:36:09.269961+00:00,11.97599715,7.35
2020-11-30 07:06:25.327276+00:00,12.09417621,7.37
2020-11-30 07:36:41.386744+00:00,11.97599715,7.35
2020-11-30 08:06:57.449637+00:00,17.73466229,7.35
2020-11-30 08:37:13.513817+00:00,17.73466229,7.35
2020-11-30 09:07:29.563874+00:00,17.85615918,7.35
2020-11-30 09:37:45.629996+00:00,12.09417621,7.35
2020-11-30 10:08:01.684282+00:00,11.97599715,7.37
2020-11-30 11:08:33.801905+00:00,17.85615918,7.34
2020-11-30 11:38:49.855800+00:00,17.85615918,7.36
2020-11-30 12:09:05.921940+00:00,17.61150649,7.35
2020-11-30 12:39:21.968294+00:00,17.97599715,7.34
2020-11-30 13:09:38.034724+00:00,17.61150649,7.36
2020-11-30 13:39:54.094958+00:00,17.85615918,7.35
2020-11-30 14:10:10.155529+00:00,17.48669177,7.35
2020-11-30 14:40:26.213417+00:00,17.97599715,7.35
2020-11-30 15:10:42.285414+00:00,17.73466229,7.35
2020-11-30 15:40:58.335569+00:00,17.73466229,7.35
2020-11-30 16:11:14.417204+00:00,17.48669177,7.33
2020-11-30 16:41:30.453234+00:00,17.61150649,7.35
2020-11-30 17:11:46.529521+00:00,17.97599715,7.34
2020-11-30 17:42:02.577402+00:00,17.48669177,7.34
2020-11-30 18:12:18.635106+00:00,14.85615918,7.32
2020-11-30 18:42:34.707816+00:00,13.85615918,7.35
2020-11-30 19:12:50.761486+00:00,12.85615918,7.36
2020-11-30 19:43:06.823261+00:00,14.85615918,7.35
2020-11-30 20:13:22.894631+00:00,13.85615918,7.35
2020-11-30 20:43:38.946253+00:00,12.85615918,7.35
2020-11-30 21:13:55.010344+00:00,11.85615918,7.35
2020-11-30 21:44:11.064642+00:00,14.85615918,7.35
2020-11-30 22:14:27.128213+00:00,13.85615918,7.36
2020-11-30 22:44:43.184309+00:00,12.85615918,7.35
2020-11-30 23:14:59.244962+00:00,14.85615918,7.35
2020-11-30 23:45:15.305117+00:00,13.85615918,7.35
2020-12-01 00:15:31.363378+00:00,12.85615918,7.35
2020-12-01 00:45:47.423764+00:00,15.09417621,7.35
2020-12-01 01:16:03.484844+00:00,15.97599715,7.35
2020-12-01 01:46:19.543914+00:00,15.09417621,7.35
2020-12-01 02:16:35.623636+00:00,15.97599715,7.35
2020-12-01 02:46:51.672307+00:00,15.09417621,7.36
2020-12-01 03:17:07.743043+00:00,15.97599715,7.35
2020-12-01 04:17:39.872562+00:00,15.09417621,7.35
2020-12-01 04:47:55.923123+00:00,15.97599715,7.35
2020-12-01 05:18:11.972092+00:00,15.09417621,7.37
2020-12-01 05:48:28.043907+00:00,15.97599715,7.35
2020-12-01 06:18:44.103176+00:00,15.09417621,7.36
2020-12-01 06:49:00.164300+00:00,15.97599715,7.37
2020-12-01 07:19:16.223680+00:00,15.09417621,7.35
2020-12-01 07:49:32.290137+00:00,15.97599715,7.35
2020-12-01 08:19:48.344206+00:00,15.09417621,7.36
2020-12-01 08:50:04.403268+00:00,15.97599715,7.4
2020-12-01 09:20:20.464169+00:00,17.97599715,7.35
2020-12-01 09:50:36.526102+00:00,17.73466229,7.35
2020-12-01 10:20:52.585973+00:00,18.09417621,7.35
2020-12-01 10:51:08.650258+00:00,12.73466229,7.35
2020-12-01 11:21:24.713486+00:00,12.85615918,7.35
2020-12-01 11:51:40.793629+00:00,17.73466229,7.35
2020-12-01 12:21:56.833139+00:00,17.73466229,7.35
2020-12-01 12:52:12.895844+00:00,17.85615918,7.35
2020-12-01 13:22:28.971855+00:00,17.48669177,7.35
2020-12-01 13:52:45.032019+00:00,17.85615918,7.35
2020-12-01 14:23:01.087594+00:00,17.61150649,7.35
2020-12-01 14:53:17.138435+00:00,17.97599715,7.35
2020-12-01 15:23:33.204140+00:00,17.61150649,7.35
2020-12-01 15:53:49.279989+00:00,17.73466229,7.35
2020-12-01 16:24:05.332579+00:00,17.61150649,7.35
2020-12-01 16:54:21.390687+00:00,17.85615918,7.34
2020-12-01 17:24:37.447201+00:00,17.85615918,7.35
2020-12-01 17:54:53.510249+00:00,18.09417621,7.35
2020-12-01 18:25:09.568357+00:00,17.61150649,7.35
2020-12-01 18:55:25.630588+00:00,17.85615918,7.37
2020-12-01 19:25:41.684095+00:00,17.61150649,7.35
2020-12-01 19:55:57.770198+00:00,17.73466229,7.35
2020-12-01 20:26:13.830218+00:00,12.09417621,7.35
2020-12-01 21:57:01.991964+00:00,12.85615918,7.35
2020-12-01 22:27:18.049074+00:00,15.97599715,7.36
2020-12-01 22:57:34.118032+00:00,15.85615918,7.37
2020-12-01 23:58:06.226001+00:00,33.73466229,7.38
2020-12-02 00:28:22.290159+00:00,73.85615918,7.36
2020-12-02 00:58:38.349950+00:00,65.85615918,7.35
2020-12-02 01:28:54.409647+00:00,65.85615918,7.35
2020-12-02 01:59:10.469345+00:00,67.09417621,7.35
2020-12-02 02:29:26.509905+00:00,67.97599715,7.36
2020-12-02 02:59:42.589552+00:00,70.09417621,7.35
2020-12-02 03:29:58.649298+00:00,50.85615918,7.35
2020-12-02 04:00:14.681525+00:00,45.97599715,7.35
2020-12-02 04:30:30.746790+00:00,44.85615918,7.35
2020-12-02 05:00:46.806100+00:00,38.09417621,7.35
2020-12-02 05:31:02.868901+00:00,33.97599715,7.35
2020-12-02 06:01:18.928168+00:00,26.97599715,7.36
2020-12-02 06:31:34.994928+00:00,25.97599715,7.36
2020-12-02 07:01:51.043988+00:00,17.85615918,7.35
2020-12-02 07:32:07.115230+00:00,17.73466229,7.35
2020-12-02 08:02:23.186189+00:00,13.85615918,7.34
2020-12-02 08:32:39.243108+00:00,15.73466229,7.35
2020-12-02 09:02:55.298925+00:00,17.85615918,7.35
2020-12-02 09:33:11.360556+00:00,17.97599715,7.35
2020-12-02 10:03:27.426802+00:00,17.73466229,7.36
2020-12-02 10:33:43.485235+00:00,18.09417621,7.35
2020-12-02 11:03:59.552123+00:00,17.61150649,7.35
2020-12-02 11:34:15.618333+00:00,17.85615918,7.35
2020-12-02 13:05:03.806435+00:00,17.61150649,7.35
2020-12-02 13:35:19.860262+00:00,17.85615918,7.34
2020-12-02 14:05:35.928188+00:00,17.61150649,7.35
2020-12-02 14:35:51.987329+00:00,17.73466229,7.35
2020-12-02 15:36:24.105832+00:00,17.85615918,7.35
2020-12-02 16:06:40.177989+00:00,17.73466229,7.35
2020-12-02 16:36:56.227927+00:00,17.61150649,7.35
2020-12-02 17:07:12.292618+00:00,17.73466229,7.36
2020-12-02 17:37:28.360961+00:00,17.61150649,7.35
2020-12-02 18:07:44.449299+00:00,17.73466229,7.35
2020-12-02 18:38:00.509299+00:00,17.85615918,7.35
2020-12-02 19:08:16.634358+00:00,17.97599715,7.35
2020-12-02 19:38:32.598589+00:00,15.73466229,7.35
2020-12-02 20:08:48.683955+00:00,14.09417621,7.35
2020-12-02 20:39:04.753958+00:00,14.73466229,7.35
2020-12-02 21:09:20.796012+00:00,15.85615918,7.35
2020-12-02 21:39:36.851682+00:00,16.73466229,7.36
2020-12-02 22:09:52.920605+00:00,16.85615918,7.35
2020-12-02 22:40:08.980844+00:00,17.73466229,7.35
2020-12-02 23:10:25.040855+00:00,16.85615918,7.35
2020-12-02 23:40:41.096710+00:00,16.97599715,7.35
2020-12-03 00:10:57.158671+00:00,15.85615918,7.35
2020-12-03 00:41:13.218426+00:00,15.97599715,7.35
2020-12-03 01:11:29.278641+00:00,17.97599715,7.35
2020-12-03 01:41:45.358517+00:00,17.97599715,7.35
2020-12-03 02:12:01.418164+00:00,17.73466229,7.36
2020-12-03 02:42:17.477846+00:00,18.09417621,7.35
2020-12-03 03:12:33.539529+00:00,17.97599715,7.35
2020-12-03 03:42:49.598213+00:00,17.85615918,7.35
2020-12-03 04:13:05.658433+00:00,17.61150649,7.34
2020-12-03 04:43:21.738074+00:00,17.85615918,7.35
2020-12-03 05:13:37.798489+00:00,18.09417621,7.35
2020-12-03 05:43:53.865925+00:00,18.43875992,7.35
2020-12-03 06:14:09.920056+00:00,17.97599715,7.34
2020-12-03 06:44:25.998533+00:00,18.09417621,7.36
2020-12-03 07:14:42.058516+00:00,18.09417621,7.34
2020-12-03 07:44:58.117997+00:00,17.73466229,7.35
2020-12-03 08:45:30.257139+00:00,14.97599715,7.35
2020-12-03 09:15:46.296555+00:00,14.09417621,7.35
2020-12-03 09:46:02.383719+00:00,16.76841341,7.35
2020-12-03 10:16:18.436286+00:00,15.1847266,7.36
2020-12-03 10:46:34.489596+00:00,15.97599715,7.35
2020-12-03 11:16:50.548891+00:00,17.97599715,7.36
2020-12-03 11:47:06.617958+00:00,18.76841341,7.36
2020-12-03 12:17:22.676774+00:00,18.09417621,7.35
2020-12-03 13:17:54.791224+00:00,18.43875992,7.35
2020-12-03 13:48:10.853753+00:00,19.47954291,7.34
2020-12-03 14:18:26.925523+00:00,15.3255576,7.35
2020-12-03 14:48:42.981258+00:00,15.09417621,7.35
2020-12-03 15:18:59.064278+00:00,14.09417621,7.35
2020-12-03 15:49:15.110429+00:00,14.97599715,7.34
2020-12-03 16:19:31.163968+00:00,15.3255576,7.35
2020-12-03 16:49:47.243775+00:00,15.09417621,7.35
2020-12-03 17:20:03.303951+00:00,14.09417621,7.35
2020-12-03 17:50:19.365976+00:00,14.97599715,7.35
2020-12-03 18:20:35.426822+00:00,15.3255576,7.35
2020-12-03 18:50:51.484634+00:00,15.09417621,7.37
2020-12-03 19:21:07.543287+00:00,14.09417621,7.36
2020-12-03 19:51:23.603281+00:00,14.97599715,7.35
2020-12-03 20:21:39.670921+00:00,15.3255576,7.35
2020-12-03 20:51:55.725247+00:00,15.09417621,7.36
2020-12-03 21:22:11.793013+00:00,14.09417621,7.35
2020-12-03 21:52:27.845325+00:00,14.97599715,7.36
2020-12-03 22:22:43.913869+00:00,17.85615918,7.36
2020-12-03 22:52:59.963232+00:00,17.73466229,7.35
2020-12-03 23:23:16.028656+00:00,17.85615918,7.35
2020-12-03 23:53:32.106352+00:00,17.73466229,7.38
2020-12-04 00:23:48.152274+00:00,14.09417621,7.35
2020-12-04 00:54:04.232075+00:00,14.09417621,7.35
2020-12-04 01:24:20.292412+00:00,14.97599715,7.35
2020-12-04 01:54:36.343936+00:00,15.3255576,7.36
2020-12-04 02:24:52.409492+00:00,15.09417621,7.35
2020-12-04 02:55:08.469556+00:00,14.09417621,7.36
2020-12-04 03:25:24.517441+00:00,14.97599715,7.35
2020-12-04 03:55:40.601779+00:00,14.09417621,7.35
2020-12-04 04:25:56.649471+00:00,14.97599715,7.36
2020-12-04 04:56:12.732646+00:00,15.3255576,7.35
2020-12-04 05:26:28.761957+00:00,15.09417621,7.35
2020-12-04 05:56:44.850041+00:00,14.09417621,7.34
2020-12-04 06:57:16.963602+00:00,14.97599715,7.35
2020-12-04 07:27:33.024504+00:00,14.09417621,7.35
2020-12-04 07:57:49.084586+00:00,14.97599715,7.35
2020-12-04 08:58:21.201770+00:00,15.3255576,7.35
2020-12-04 09:28:37.276630+00:00,15.09417621,7.35
2020-12-04 09:58:53.337312+00:00,14.09417621,7.35
2020-12-04 10:29:09.394134+00:00,14.97599715,7.35
2020-12-04 10:59:25.484715+00:00,17.85615918,7.34
2020-12-04 11:29:41.522386+00:00,14.3255576,7.36
2020-12-04 11:59:57.596554+00:00,14.73466229,7.36
2020-12-04 12:30:13.641788+00:00,17.85615918,7.35
2020-12-04 13:00:29.721043+00:00,17.85615918,7.35
2020-12-04 13:30:45.853751+00:00,17.73466229,7.35
2020-12-04 14:01:01.833244+00:00,15.73466229,7.36
2020-12-04 14:31:17.884372+00:00,15.85615918,7.35
2020-12-04 15:01:33.954643+00:00,14.73466229,7.36
2020-12-04 15:31:50.014741+00:00,14.73466229,7.36
2020-12-04 16:02:06.074326+00:00,13.97599715,7.35
2020-12-04 16:32:22.136635+00:00,14.61150649,7.36
2020-12-04 17:02:38.193891+00:00,15.85615918,7.35
2020-12-04 17:32:54.254236+00:00,14.73466229,7.36
2020-12-04 18:03:10.333855+00:00,14.73466229,7.35
2020-12-04 18:33:26.371289+00:00,13.97599715,7.35
2020-12-04 19:03:42.433346+00:00,14.61150649,7.35
2020-12-04 19:33:58.521810+00:00,12.48669177,7.35
2020-12-04 20:04:14.558754+00:00,13.97599715,7.35
2020-12-04 20:34:30.619472+00:00,12.48669177,7.35
2020-12-04 21:04:46.681849+00:00,13.97599715,7.36
2020-12-04 21:35:02.740644+00:00,12.48669177,7.36
2020-12-04 22:05:18.802729+00:00,13.97599715,7.35
2020-12-04 22:35:34.862446+00:00,18.21069636,7.35
2020-12-04 23:05:50.927469+00:00,19.84940654,7.36
2020-12-04 23:36:06.982840+00:00,38.76841341,7.35
2020-12-05 00:06:23.061074+00:00,49.28465762,7.35
2020-12-05 00:36:39.123474+00:00,56.8527815,7.35
2020-12-05 01:06:55.180858+00:00,50.65794167,7.36
2020-12-05 01:37:11.241745+00:00,31.40920728,7.35
2020-12-05 03:20:11.255114+00:00,38.21069636,7.35
2020-12-05 03:50:27.315391+00:00,31.40920728,7.34
2020-12-05 04:20:43.369880+00:00,24.6077182,7.38
2020-12-05 04:50:59.442208+00:00,27.80622912,7.35
2020-12-05 05:21:15.507058+00:00,26.21069636,7.36
2020-12-05 05:51:31.567121+00:00,24.6151636,7.36
2020-12-05 06:21:47.632755+00:00,23.01963084,7.4
2020-12-05 07:01:20.403304+00:00,21.42409808,7.35
2020-12-05 07:31:36.462032+00:00,19.82856532,7.35
2020-12-05 08:01:52.530794+00:00,18.09417621,7.35
2020-12-05 08:32:08.601907+00:00,17.97599715,7.35
2020-12-05 09:02:24.642541+00:00,18.55030333,7.34
2020-12-05 09:32:40.721771+00:00,22.13046439,7.35
2020-12-05 10:02:56.792300+00:00,18.43875992,7.36
2020-12-05 10:33:12.844126+00:00,14.74705545,7.35
2020-12-05 11:12:22.451567+00:00,18.21069636,7.35
2020-12-05 11:42:38.510083+00:00,18.09417621,7.35
2020-12-05 12:12:54.579597+00:00,17.97599715,7.36
2020-12-05 12:43:10.636805+00:00,21.65173081,7.35
2020-12-05 13:13:26.684072+00:00,20.93490616,7.35
2020-12-05 13:43:42.768706+00:00,18.09417621,7.35
2020-12-05 14:13:58.828363+00:00,17.97599715,7.35
2020-12-05 14:44:14.878314+00:00,18.43875992,7.35
2020-12-05 15:14:30.948720+00:00,17.73466229,7.35
2020-12-05 15:44:47.010789+00:00,18.55030333,7.35
2020-12-05 16:15:03.076001+00:00,18.09417621,7.34
2020-12-05 16:45:19.124962+00:00,20.65794167,7.35
2020-12-05 17:15:35.217355+00:00,23.22170713,7.34
2020-12-05 17:45:51.270365+00:00,16.3255576,7.33
2020-12-05 18:16:07.335626+00:00,12.97599715,7.36
2020-12-05 18:46:23.389563+00:00,13.19508798,7.35
2020-12-05 19:16:39.585353+00:00,17.97599715,7.35
2020-12-05 19:46:55.508269+00:00,17.85615918,7.34
2020-12-05 20:17:11.567674+00:00,17.85615918,7.35
2020-12-05 20:47:27.705902+00:00,17.61150649,7.35
2020-12-05 21:17:43.689770+00:00,17.85615918,7.36
2020-12-05 21:47:59.749381+00:00,17.73466229,7.35
2020-12-05 22:18:15.809128+00:00,17.97599715,7.35
2020-12-05 22:48:31.887573+00:00,17.85615918,7.35
2020-12-05 23:18:47.926599+00:00,17.85615918,7.36
2020-12-05 23:49:04.006569+00:00,16.61150649,7.35
2020-12-06 00:49:36.135074+00:00,15.73466229,7.35
2020-12-06 01:19:52.187717+00:00,14.97599715,7.37
2020-12-06 01:50:08.249439+00:00,16.09417621,7.37
2020-12-06 02:20:24.306225+00:00,17.97599715,7.35
2020-12-06 02:50:40.365090+00:00,18.21069636,7.35
2020-12-06 03:20:56.421140+00:00,17.85615918,7.35
2020-12-06 03:51:12.500086+00:00,18.09417621,7.36
